"Curve Name","Curve Length (um)","Average Curvature (um-1)","Curvature Std (um-1)","X-Coordinate (um)","Y-Coordinate (um)","Point Curvature (um-1)","Point Curvature Sign","Red Intensity","Green Intensity","Blue Intensity"
"CURVE 1","8.67203663265866","0.03875086270591029","0.02283756538162549","15.605684302325582","39.18457848837209","0.01714334977120651","-1","154.0","209.0","209.0"
"CURVE 1","8.67203663265866","0.03875086270591029","0.02283756538162549","15.640704519476376","39.14799852429233","0.01759829955807686","-1","146.0","197.0","197.0"
"CURVE 1","8.67203663265866","0.03875086270591029","0.02283756538162549","15.675490138496906","39.111728124460505","0.01806289420493656","-1","146.0","197.0","197.0"
"CURVE 1","8.67203663265866","0.03875086270591029","0.02283756538162549","15.710043645259738","39.07576490048924","0.018537238777340995","-1","163.0","154.0","154.0"
"CURVE 1","8.67203663265866","0.03875086270591029","0.02283756538162549","15.744367525637427","39.0401064639912","0.019021433765392934","-1","163.0","154.0","154.0"
"CURVE 1","8.67203663265866","0.03875086270591029","0.02283756538162549","15.77846426550254","39.004750426578994","0.019515574708172317","-1","146.0","205.0","205.0"
"CURVE 1","8.67203663265866","0.03875086270591029","0.02283756538162549","15.812336350727636","38.969694399865276","0.02001975172889885","-1","146.0","205.0","205.0"
"CURVE 1","8.67203663265866","0.03875086270591029","0.02283756538162549","15.84598626718528","38.93493599546267","0.02053404911307717","-1","138.0","187.0","187.0"
"CURVE 1","8.67203663265866","0.03875086270591029","0.02283756538162549","15.879416500748036","38.90047282498381","0.021058544861405324","-1","136.0","191.0","191.0"
"CURVE 1","8.67203663265866","0.03875086270591029","0.02283756538162549","15.912629537288463","38.866302500041336","0.02159331022553937","-1","136.0","191.0","191.0"
"CURVE 1","8.67203663265866","0.03875086270591029","0.02283756538162549","15.945627862679128","38.83242263224789","0.022138409240030688","-1","137.0","192.0","192.0"
"CURVE 1","8.67203663265866","0.03875086270591029","0.02283756538162549","15.978413962792589","38.79883083321611","0.022693898172798065","-1","137.0","192.0","192.0"
"CURVE 1","8.67203663265866","0.03875086270591029","0.02283756538162549","16.01099032350141","38.765524714558616","0.023259825071873505","-1","129.0","194.0","194.0"
"CURVE 1","8.67203663265866","0.03875086270591029","0.02283756538162549","16.043359430678155","38.732501887888056","0.023836229183387115","-1","129.0","194.0","194.0"
"CURVE 1","8.67203663265866","0.03875086270591029","0.02283756538162549","16.07552377019538","38.69975996481706","0.024423140485599706","-1","134.0","176.0","176.0"
"CURVE 1","8.67203663265866","0.03875086270591029","0.02283756538162549","16.107485827925665","38.66729655695827","0.025020578997810072","-1","135.0","212.0","212.0"
"CURVE 1","8.67203663265866","0.03875086270591029","0.02283756538162549","16.13924808974155","38.63510927592432","0.02562855436628498","-1","135.0","212.0","212.0"
"CURVE 1","8.67203663265866","0.03875086270591029","0.02283756538162549","16.170813041515615","38.603195733327844","0.026247065139032025","-1","135.0","212.0","212.0"
"CURVE 1","8.67203663265866","0.03875086270591029","0.02283756538162549","16.202183169120413","38.57155354078149","0.02687609827251156","-1","133.0","201.0","201.0"
"CURVE 1","8.67203663265866","0.03875086270591029","0.02283756538162549","16.23336095842851","38.54018030989787","0.027515628443187917","-1","123.0","186.0","186.0"
"CURVE 1","8.67203663265866","0.03875086270591029","0.02283756538162549","16.264348895312466","38.50907365228963","0.028165617483213192","-1","123.0","186.0","186.0"
"CURVE 1","8.67203663265866","0.03875086270591029","0.02283756538162549","16.295149465644844","38.47823117956942","0.02882601372493005","-1","130.0","222.0","222.0"
"CURVE 1","8.67203663265866","0.03875086270591029","0.02283756538162549","16.32576515529821","38.447650503349855","0.02949675136073491","-1","130.0","222.0","222.0"
"CURVE 1","8.67203663265866","0.03875086270591029","0.02283756538162549","16.356198450145126","38.41732923524359","0.030177749806329347","-1","129.0","201.0","201.0"
"CURVE 1","8.67203663265866","0.03875086270591029","0.02283756538162549","16.38645183605815","38.387264986863244","0.03086891305006478","-1","129.0","201.0","201.0"
"CURVE 1","8.67203663265866","0.03875086270591029","0.02283756538162549","16.416527798909854","38.357455369821466","0.03157012898244387","-1","132.0","199.0","199.0"
"CURVE 1","8.67203663265866","0.03875086270591029","0.02283756538162549","16.446428824572788","38.32789799573089","0.032281268751074656","-1","123.0","179.0","179.0"
"CURVE 1","8.67203663265866","0.03875086270591029","0.02283756538162549","16.476157398919522","38.29859047620415","0.03300218613887173","-1","123.0","179.0","179.0"
"CURVE 1","8.67203663265866","0.03875086270591029","0.02283756538162549","16.505716007822613","38.269530422853876","0.03373271678164452","-1","123.0","179.0","179.0"
"CURVE 1","8.67203663265866","0.03875086270591029","0.02283756538162549","16.535107137154633","38.2407154472927","0.03447267769631059","-1","132.0","188.0","188.0"
"CURVE 1","8.67203663265866","0.03875086270591029","0.02283756538162549","16.564333272788136","38.212143161133284","0.0352218665320793","-1","132.0","188.0","188.0"
"CURVE 1","8.67203663265866","0.03875086270591029","0.02283756538162549","16.593396900595693","38.18381117598824","0.03598006089403171","-1","133.0","180.0","180.0"
"CURVE 1","8.67203663265866","0.03875086270591029","0.02283756538162549","16.622300506449854","38.15571710347021","0.036747017792500225","-1","133.0","180.0","180.0"
"CURVE 1","8.67203663265866","0.03875086270591029","0.02283756538162549","16.65104657622319","38.12785855519183","0.037522473011178996","-1","126.0","226.0","226.0"
"CURVE 1","8.67203663265866","0.03875086270591029","0.02283756538162549","16.679637595788268","38.10023314276573","0.038306140498990324","-1","126.0","226.0","226.0"
"CURVE 1","8.67203663265866","0.03875086270591029","0.02283756538162549","16.708076051017642","38.07283847780457","0.03909771182621907","-1","131.0","186.0","186.0"
"CURVE 1","8.67203663265866","0.03875086270591029","0.02283756538162549","16.73636442778388","38.04567217192095","0.03989685552518466","-1","131.0","186.0","186.0"
"CURVE 1","8.67203663265866","0.03875086270591029","0.02283756538162549","16.764505211959538","38.01873183672753","0.0407032167517104","-1","127.0","170.0","170.0"
"CURVE 1","8.67203663265866","0.03875086270591029","0.02283756538162549","16.792500889417187","37.99201508383695","0.04151641661877289","-1","127.0","170.0","170.0"
"CURVE 1","8.67203663265866","0.03875086270591029","0.02283756538162549","16.82035394602938","37.96551952486183","0.04233605180177766","-1","130.0","181.0","181.0"
"CURVE 1","8.67203663265866","0.03875086270591029","0.02283756538162549","16.848066867668685","37.93924277141482","0.043161694140462344","-1","130.0","181.0","181.0"
"CURVE 1","8.67203663265866","0.03875086270591029","0.02283756538162549","16.875642140207663","37.91318243510854","0.04399289017788809","-1","130.0","181.0","181.0"
"CURVE 1","8.67203663265866","0.03875086270591029","0.02283756538162549","16.903082249518878","37.88733612755564","0.04482916094666678","-1","135.0","241.0","241.0"
"CURVE 1","8.67203663265866","0.03875086270591029","0.02283756538162549","16.930389681474896","37.86170146036876","0.045670001531513835","-1","135.0","241.0","241.0"
"CURVE 1","8.67203663265866","0.03875086270591029","0.02283756538162549","16.957566921948278","37.83627604516051","0.046514880866263965","-1","129.0","154.0","154.0"
"CURVE 1","8.67203663265866","0.03875086270591029","0.02283756538162549","16.98461645681158","37.81105749354355","0.0473632417123293","-1","129.0","154.0","154.0"
"CURVE 1","8.67203663265866","0.03875086270591029","0.02283756538162549","17.01154077193737","37.786043417130514","0.04821450034433319","-1","143.0","197.0","197.0"
"CURVE 1","8.67203663265866","0.03875086270591029","0.02283756538162549","17.038342353198214","37.76123142753403","0.049068046580244336","-1","143.0","197.0","197.0"
"CURVE 1","8.67203663265866","0.03875086270591029","0.02283756538162549","17.065023686466663","37.736619136366734","0.049923243731861994","-1","130.0","161.0","161.0"
"CURVE 1","8.67203663265866","0.03875086270591029","0.02283756538162549","17.091587257615288","37.712204155241274","0.05077942889058973","-1","130.0","161.0","161.0"
"CURVE 1","8.67203663265866","0.03875086270591029","0.02283756538162549","17.11803555251665","37.68798409577026","0.05163591280974608","-1","135.0","166.0","166.0"
"CURVE 1","8.67203663265866","0.03875086270591029","0.02283756538162549","17.144371057043312","37.66395656956636","0.052491980425466454","-1","135.0","166.0","166.0"
"CURVE 1","8.67203663265866","0.03875086270591029","0.02283756538162549","17.170596257067835","37.64011918824218","0.05334689094975532","-1","135.0","166.0","166.0"
"CURVE 1","8.67203663265866","0.03875086270591029","0.02283756538162549","17.196713638462786","37.616469563410384","0.05419987845678613","-1","127.0","142.0","142.0"
"CURVE 1","8.67203663265866","0.03875086270591029","0.02283756538162549","17.222725687100723","37.59300530668359","0.05505015244257269","-1","127.0","142.0","142.0"
"CURVE 1","8.67203663265866","0.03875086270591029","0.02283756538162549","17.248634888854212","37.56972402967443","0.05589689818481749","-1","127.0","195.0","195.0"
"CURVE 1","8.67203663265866","0.03875086270591029","0.02283756538162549","17.27444372959581","37.54662334399556","0.056739277598427645","-1","127.0","195.0","195.0"
"CURVE 1","8.67203663265866","0.03875086270591029","0.02283756538162549","17.300154695198085","37.523700861259606","0.057576430232446504","-1","127.0","195.0","195.0"
"CURVE 1","8.67203663265866","0.03875086270591029","0.02283756538162549","17.325770271533592","37.5009541930792","0.0584074738229655","-1","130.0","179.0","179.0"
"CURVE 1","8.67203663265866","0.03875086270591029","0.02283756538162549","17.351292944474906","37.47838095106698","0.059231505607237236","-1","140.0","165.0","165.0"
"CURVE 1","8.67203663265866","0.03875086270591029","0.02283756538162549","17.376725199894576","37.455978746835584","0.06004760315027561","-1","140.0","165.0","165.0"
"CURVE 1","8.67203663265866","0.03875086270591029","0.02283756538162549","17.402069523665173","37.433745191997644","0.060854825916220684","-1","140.0","165.0","165.0"
"CURVE 1","8.67203663265866","0.03875086270591029","0.02283756538162549","17.427328401659256","37.4116778981658","0.061652216412843186","-1","140.0","165.0","165.0"
"CURVE 1","8.67203663265866","0.03875086270591029","0.02283756538162549","17.45250431974939","37.38977447695268","0.06243880151614345","-1","140.0","138.0","138.0"
"CURVE 1","8.67203663265866","0.03875086270591029","0.02283756538162549","17.47759976380814","37.36803253997093","0.0632135943266713","-1","153.0","180.0","180.0"
"CURVE 1","8.67203663265866","0.03875086270591029","0.02283756538162549","17.502617219708064","37.34644969883319","0.06397559552955251","-1","153.0","180.0","180.0"
"CURVE 1","8.67203663265866","0.03875086270591029","0.02283756538162549","17.527559173321723","37.32502356515209","0.0647237953576874","-1","153.0","180.0","180.0"
"CURVE 1","8.67203663265866","0.03875086270591029","0.02283756538162549","17.55242811052168","37.30375175054026","0.06545717535498942","-1","153.0","180.0","180.0"
"CURVE 1","8.67203663265866","0.03875086270591029","0.02283756538162549","17.57722651718051","37.28263186661034","0.06617471040478333","-1","153.0","180.0","180.0"
"CURVE 1","8.67203663265866","0.03875086270591029","0.02283756538162549","17.60195687917076","37.26166152497496","0.06687537074563779","-1","147.0","176.0","176.0"
