"Curve Name","Curve Length (um)","Average Curvature (um-1)","Curvature Std (um-1)","X-Coordinate (um)","Y-Coordinate (um)","Point Curvature (um-1)","Point Curvature Sign","Red Intensity","Green Intensity","Blue Intensity"
"CURVE 1","7.686657086017055","0.13699628955497492","0.08982517958879843","45.634049999999995","27.85455","0.05440912501103125","-1","147.0","127.0","150.0"
"CURVE 1","7.686657086017055","0.13699628955497492","0.08982517958879843","45.680080149620764","27.876108843135835","0.05556647662052024","-1","147.0","127.0","150.0"
"CURVE 1","7.686657086017055","0.13699628955497492","0.08982517958879843","45.72557168402672","27.897571477508546","0.056749165842522147","-1","154.0","128.0","152.0"
"CURVE 1","7.686657086017055","0.13699628955497492","0.08982517958879843","45.770528575283286","27.918938154315946","0.05795764937932753","-1","154.0","128.0","152.0"
"CURVE 1","7.686657086017055","0.13699628955497492","0.08982517958879843","45.814954795455925","27.940209124755857","0.05919238320432827","-1","154.0","128.0","152.0"
"CURVE 1","7.686657086017055","0.13699628955497492","0.08982517958879843","45.85885431661009","27.961384640026093","0.060453821683935254","-1","153.0","127.0","153.0"
"CURVE 1","7.686657086017055","0.13699628955497492","0.08982517958879843","45.90223111081123","27.982464951324463","0.061742416839378346","-1","153.0","127.0","153.0"
"CURVE 1","7.686657086017055","0.13699628955497492","0.08982517958879843","45.94508915012478","28.003450309848784","0.06305861730948284","-1","153.0","127.0","153.0"
"CURVE 1","7.686657086017055","0.13699628955497492","0.08982517958879843","45.98743240661621","28.024340966796874","0.06440286739797933","-1","159.0","124.0","153.0"
"CURVE 1","7.686657086017055","0.13699628955497492","0.08982517958879843","46.02926485235094","28.045137173366545","0.06577560601789897","-1","159.0","124.0","153.0"
"CURVE 1","7.686657086017055","0.13699628955497492","0.08982517958879843","46.070590459394445","28.065839180755617","0.06717726550799963","-1","140.0","127.0","152.0"
"CURVE 1","7.686657086017055","0.13699628955497492","0.08982517958879843","46.111413199812176","28.086447240161892","0.0686082704197601","-1","140.0","127.0","152.0"
"CURVE 1","7.686657086017055","0.13699628955497492","0.08982517958879843","46.15173704566955","28.1069616027832","0.07006903618116805","-1","140.0","127.0","152.0"
"CURVE 1","7.686657086017055","0.13699628955497492","0.08982517958879843","46.19156596903205","28.12738251981735","0.07155996771994795","-1","138.0","128.0","158.0"
"CURVE 1","7.686657086017055","0.13699628955497492","0.08982517958879843","46.230903941965096","28.14771024246216","0.07308145795178354","-1","138.0","120.0","152.0"
"CURVE 1","7.686657086017055","0.13699628955497492","0.08982517958879843","46.26975493653416","28.167945021915433","0.07463388616009092","-1","138.0","120.0","152.0"
"CURVE 1","7.686657086017055","0.13699628955497492","0.08982517958879843","46.308122924804685","28.188087109374997","0.07621761633221483","-1","135.0","124.0","162.0"
"CURVE 1","7.686657086017055","0.13699628955497492","0.08982517958879843","46.346011878842106","28.208136756038662","0.07783299531747957","-1","135.0","124.0","162.0"
"CURVE 1","7.686657086017055","0.13699628955497492","0.08982517958879843","46.3834257707119","28.228094213104246","0.07948035099813426","-1","135.0","124.0","162.0"
"CURVE 1","7.686657086017055","0.13699628955497492","0.08982517958879843","46.42036857247949","28.247959731769562","0.08115999008935842","-1","138.0","119.0","149.0"
"CURVE 1","7.686657086017055","0.13699628955497492","0.08982517958879843","46.456844256210324","28.26773356323242","0.08287219617092398","-1","133.0","121.0","153.0"
"CURVE 1","7.686657086017055","0.13699628955497492","0.08982517958879843","46.49285679396987","28.28741595869064","0.08461722729564007","-1","133.0","121.0","153.0"
"CURVE 1","7.686657086017055","0.13699628955497492","0.08982517958879843","46.52841015782356","28.307007169342043","0.08639531366826683","-1","133.0","121.0","153.0"
"CURVE 1","7.686657086017055","0.13699628955497492","0.08982517958879843","46.563508319836856","28.326507446384433","0.08820665501829528","-1","135.0","125.0","161.0"
"CURVE 1","7.686657086017055","0.13699628955497492","0.08982517958879843","46.5981552520752","28.345917041015625","0.0900514180650668","-1","135.0","125.0","161.0"
"CURVE 1","7.686657086017055","0.13699628955497492","0.08982517958879843","46.63235492660404","28.365236204433437","0.09192973353654724","-1","135.0","125.0","161.0"
"CURVE 1","7.686657086017055","0.13699628955497492","0.08982517958879843","46.66611131548883","28.384465187835694","0.09384169338419183","-1","144.0","123.0","145.0"
"CURVE 1","7.686657086017055","0.13699628955497492","0.08982517958879843","46.699428390795","28.403604242420194","0.0957873475805172","-1","144.0","123.0","145.0"
"CURVE 1","7.686657086017055","0.13699628955497492","0.08982517958879843","46.73231012458802","28.422653619384764","0.09776670091413353","-1","144.0","123.0","145.0"
"CURVE 1","7.686657086017055","0.13699628955497492","0.08982517958879843","46.76476048893333","28.441613569927213","0.09977970957450796","-1","144.0","123.0","145.0"
"CURVE 1","7.686657086017055","0.13699628955497492","0.08982517958879843","46.796783455896374","28.460484345245362","0.10182627765234137","-1","140.0","121.0","155.0"
"CURVE 1","7.686657086017055","0.13699628955497492","0.08982517958879843","46.82838299754262","28.47926619653702","0.10390625326667806","-1","140.0","121.0","155.0"
