"Curve Name","Curve Length (um)","Average Curvature (um-1)","Curvature Std (um-1)","X-Coordinate (um)","Y-Coordinate (um)","Point Curvature (um-1)","Point Curvature Sign","Red Intensity","Green Intensity","Blue Intensity"
"CURVE 1","4.096397582851806","1.025268437637649","0.9251487883568721","41.229467832167835","60.40977692307692","0.0","1","402.0","677.0","677.0"
"CURVE 1","4.096397582851806","1.025268437637649","0.9251487883568721","41.221843330727765","60.436462893084546","4.7097738740934904E-4","1","402.0","677.0","677.0"
"CURVE 1","4.096397582851806","1.025268437637649","0.9251487883568721","41.214338194800426","60.46273237360174","9.798686743962982E-4","1","402.0","677.0","677.0"
"CURVE 1","4.096397582851806","1.025268437637649","0.9251487883568721","41.206951720856274","60.48858911678607","0.0015293750633502661","1","477.0","664.0","664.0"
"CURVE 1","4.096397582851806","1.025268437637649","0.9251487883568721","41.199683205365794","60.51403687479513","0.0021223932195771436","1","477.0","664.0","664.0"
"CURVE 1","4.096397582851806","1.025268437637649","0.9251487883568721","41.19253194479942","60.53907939978646","0.0027620306319922285","1","477.0","664.0","664.0"
"CURVE 1","4.096397582851806","1.025268437637649","0.9251487883568721","41.1854972356276","60.563720443917646","0.003451621131915258","1","477.0","664.0","664.0"
"CURVE 1","4.096397582851806","1.025268437637649","0.9251487883568721","41.178578374320814","60.58796375934628","0.00419474280127571","1","477.0","664.0","664.0"
"CURVE 1","4.096397582851806","1.025268437637649","0.9251487883568721","41.17177465734948","60.6118130982299","0.004995235975863455","1","417.0","568.0","568.0"
"CURVE 1","4.096397582851806","1.025268437637649","0.9251487883568721","41.165085381184085","60.63527221272609","0.005857224143563504","1","417.0","568.0","568.0"
"CURVE 1","4.096397582851806","1.025268437637649","0.9251487883568721","41.15850984229508","60.658344854992436","0.006785135156997306","1","417.0","568.0","568.0"
"CURVE 1","4.096397582851806","1.025268437637649","0.9251487883568721","41.15204733715291","60.68103477718649","0.007783725201750953","1","417.0","568.0","568.0"
"CURVE 1","4.096397582851806","1.025268437637649","0.9251487883568721","41.14569716222803","60.70334573146581","0.008858104128221248","1","417.0","568.0","568.0"
"CURVE 1","4.096397582851806","1.025268437637649","0.9251487883568721","41.139458613990904","60.72528146998799","0.010013763028023126","1","429.0","472.0","472.0"
"CURVE 1","4.096397582851806","1.025268437637649","0.9251487883568721","41.133330988911986","60.746845744910615","0.011256603688545912","1","429.0","472.0","472.0"
"CURVE 1","4.096397582851806","1.025268437637649","0.9251487883568721","41.12731358346173","60.76804230839123","0.012592971615529944","1","429.0","472.0","472.0"
"CURVE 1","4.096397582851806","1.025268437637649","0.9251487883568721","41.12140569411058","60.78887491258742","0.014029689849571732","1","429.0","472.0","472.0"
"CURVE 1","4.096397582851806","1.025268437637649","0.9251487883568721","41.115606617329","60.80934730965675","0.01557409725731039","1","429.0","472.0","472.0"
"CURVE 1","4.096397582851806","1.025268437637649","0.9251487883568721","41.10991564958745","60.829463251756785","0.017234089065858813","1","429.0","472.0","472.0"
"CURVE 1","4.096397582851806","1.025268437637649","0.9251487883568721","41.10433208735639","60.849226491045115","0.019018160640130084","1","436.0","556.0","556.0"
"CURVE 1","4.096397582851806","1.025268437637649","0.9251487883568721","41.09885522710626","60.868640779679296","0.020935455750822413","1","436.0","556.0","556.0"
